RPT_REC_NUM,PRVDR_CTRL_TYPE_CD,PRVDR_NUM,RPT_STUS_CD,filed_date,fy_start_date,fy_end_date,source_year,days_in_period,most_recent,acute_beds_0700,icu_beds_0800,extra_0899,coronary_beds_0900,extra_0999,burn_beds_1000,extra_1099,surg_icu_beds_1100,extra_1199,oth_spec_beds_1200,extra_1299,subtotal_acute_beds_1400,subprovider_ipf_beds_1600,subprovider_irf_beds_1700,subprovider_oth_beds_1800,skilled_nursing_beds_1900,nursing_fac_beds_2000,oth_longterm_beds_2100,hospice_beds_2400,all_beds_2700,labor_delivery_beds_3200,acute_bed_days_0700,icu_bed_days_0800,extra_days_0899,coronary_bed_days_0900,extra_days_0999,burn_bed_days_1000,extra_days_1099,oth_spec_bed_days_1100,extra_days_1199,oth_spec_bed_days_1200,extra_days_1299,subtotal_acute_bed_days_1400,subprovider_ipf_bed_days_1600,subprovider_irf_bed_days_1700,subprovider_oth_bed_days_1800,skilled_nursing_bed_days_1900,nursing_fac_bed_days_2000,oth_longterm_bed_days_2100,hospice_bed_days_2400,obs_bed_days_2800,labor_delivery_bed_days_3200,subtotal_acute_utilization,all_beds_utilization
635883,4,670062,1,2017-06-02,2016-01-01,2016-12-31,2016,365,f,32,,,,,,,,,,,32,,,,,,,,32,,,,,,,,,,,,,81,,,,,,,,550,,0.0000,
635884,4,670083,1,2018-04-27,2016-01-01,2016-12-31,2016,365,t,31,10,,,,,,,,,,41,,,,,,,,41,,,132,,,,,,,,,,1664,,,,,,,,884,,11.0000,
635921,11,450080,1,2017-02-27,2015-10-01,2016-09-30,2016,365,f,88,8,,,,,,,,,,96,11,10,,,,,,117,,,1358,,,,,,,,,,10825,3682,1967,,,,,,1683,,30.0000,
635943,9,10021,1,2017-03-01,2015-10-01,2016-09-30,2016,365,f,71,6,,,,,,,,,,77,12,,,,,,,89,,,551,,,,,,,,,,8067,2834,,,,,,12134,855,,28.0000,
635967,8,10079,5,2018-01-24,2016-07-01,2017-06-30,2016,364,f,61,10,,,,,,,,,,71,,,,,,,,71,,,1366,,,,,,,,,,14634,,,,,,,,,,56.0000,
635973,12,10091,1,2017-12-08,2016-07-01,2017-06-30,2016,364,f,21,,,,,,,,,,,21,9,,,,,,,30,3,,,,,,,,,,,,3090,1671,,,,,,,608,,40.0000,
635985,9,110036,5,2018-04-06,2016-01-01,2016-12-31,2016,365,f,350,20,,,,,,,,10,106,486,10,,,,,,,496,,,6847,,,,,,,,2225,27431,151927,1943,,,,,,,10064,,85.0000,
635987,4,110039,1,2017-02-28,2015-10-01,2016-09-30,2016,365,f,126,8,6,,,,,,,,,140,16,,,,,,,156,,,1152,590,,,,,,,,,12191,3505,,,,,,,804,,23.0000,
635997,4,10131,1,2017-12-01,2016-07-01,2017-06-30,2016,364,f,148,28,,,,,,,,,,176,,,,,,,,176,,,4135,,,,,,,,,,45882,,,,,,,,2012,,71.0000,
635998,8,10138,1,2017-06-02,2016-01-01,2016-12-31,2016,365,f,33,,,,,,,,,,,33,,,,,,,,33,,,,,,,,,,,,,3746,,,,,,,,16,,31.0000,
636001,2,10158,1,2017-06-02,2016-01-01,2016-12-31,2016,365,f,85,7,,,,,,,,,,92,,,,,,,,92,,,1190,,,,,,,,,,6915,,,,,,,,333,,20.0000,
636002,12,10164,1,2017-12-29,2016-08-01,2017-07-31,2016,364,f,114,8,,,,,,,,,,122,15,,,35,50,,,222,,,2217,,,,,,,,,,13464,4849,,,9975,17436,,10037,1651,,30.0000,
636052,9,110101,1,2017-12-12,2016-07-01,2017-06-30,2016,364,f,33,,,,,,,,,,,33,12,,,95,,,,140,,,,,,,,,,,,,1005,2607,,,33382,,,,206,,8.0000,
636053,2,110104,1,2017-12-04,2016-07-01,2017-06-30,2016,364,f,49,16,,,,,,,,,,65,,,,143,,,,208,8,,3268,,,,,,,,,,12268,,,,26995,,,,787,,51.0000,
636054,9,110105,1,2017-04-27,2015-10-01,2016-09-30,2016,365,f,89,10,,,,,,,,,,99,,,,,,,35,134,1,,2740,,,,,,,,,,21248,,,,,,,9417,3400,,58.0000,
636059,2,110121,1,2017-03-02,2015-10-01,2016-09-30,2016,365,f,42,4,,,,,,,,,,46,,,,,,,,46,,,471,,,,,,,,,,6966,,,,,,,,582,,41.0000,
636067,4,450087,1,2017-10-27,2016-06-01,2017-05-31,2016,364,f,117,20,,,,,,,,,,137,20,,,,,,,157,,,5430,,,,,,,,,,29586,2404,,,,,,,2045,,59.0000,
636068,11,450578,1,2017-05-08,2015-10-01,2016-09-30,2016,365,f,11,,,,,,,,,,,11,,,,,,,2,13,,,,,,,,,,,,,807,,,,,,,81,87,,20.0000,
636096,1,250006,1,2017-02-27,2015-10-01,2016-09-30,2016,365,f,84,8,,,,,,,,,,92,,,,,,,,92,10,,680,,,,,,,,,,11904,,,,,,,,1194,,35.0000,
636097,1,250034,5,2018-08-06,2015-10-01,2016-09-30,2016,365,f,168,36,,,,,,,,,,204,,13,,,,,,217,6,,4091,,,,,,,,,,32363,,1886,,,,,,6000,,43.0000,
636106,6,440007,1,2017-06-01,2016-01-01,2016-12-31,2016,365,f,49,,,,,,,,,,,49,,,,,,,,49,,,,,,,,,,,,,4781,,,,,,,,1164,,26.0000,
636108,9,440010,1,2017-12-01,2016-07-01,2017-06-30,2016,364,f,32,,,,,,,,,,,32,,,,,,,,32,,,,,,,,,,,,,2304,,,,,,,,496,,19.0000,
636114,4,440020,1,2017-06-01,2016-01-01,2016-12-31,2016,365,f,75,6,,,,,,,,,,81,14,,,,,,,95,,,882,,,,,,,,,,5043,2477,,,,,,,1006,,17.0000,
636116,2,440029,1,2017-12-01,2016-07-01,2017-06-30,2016,364,f,161,24,,,,,,,,,,185,,,,,,,,185,,,3218,,,,,,,,,,36036,,,,,,,,4739,,53.0000,
636120,4,440033,1,2017-03-02,2015-10-01,2016-09-30,2016,365,f,50,6,,,,,,,,,,56,10,,,20,78,,,164,,,1610,,,,,,,,,,10702,3362,,,5512,24944,,,1425,,52.0000,
636125,12,440059,5,2018-11-02,2016-07-01,2017-06-30,2016,364,f,185,38,,,,,,,,,,223,,20,,,,,,243,,,9549,,,,,,,,,,52198,,5559,,,,,,7836,,64.0000,
636129,9,440073,1,2017-12-01,2016-07-01,2017-06-30,2016,364,f,190,41,,24,,,,,,,,255,,,,,,,,255,,,7062,,6447,,,,,,,,48116,,,,,,,,6325,,51.0000,
636136,9,440109,5,2018-01-24,2016-07-01,2017-06-30,2016,364,f,49,,,,,,,,,,,49,,,,73,,,,122,,,,,,,,,,,,,6747,,,,24754,,,,735,,37.0000,
636137,2,440110,5,2018-03-09,2016-01-01,2016-12-31,2016,365,f,25,5,,,,,,,,,,30,,,,,,,,30,,,1377,,,,,,,,,,8690,,,,,,,,792,,79.0000,
636139,2,440125,5,2018-03-09,2016-01-01,2016-12-31,2016,365,f,235,45,,,,,,,,,,280,,48,,24,,,,352,32,,14898,,,,,,,,,,82208,,11792,,6873,,,,7708,,80.0000,
636142,9,440132,1,2017-12-06,2016-07-01,2017-06-30,2016,364,f,86,,,6,,,,,,,,92,22,,,,,,20,134,,,,,1397,,,,,,,,12045,3254,,,,,,5085,1789,,35.0000,
636146,4,440150,5,2017-11-27,2016-01-01,2016-12-31,2016,365,f,146,12,,12,,,,,,,,170,,20,,,,,,190,,,2476,,2673,,,,,,,,46068,,4295,,,,,,6448,,74.0000,
636151,4,440161,5,2017-12-20,2016-01-01,2016-12-31,2016,365,f,375,32,,,10,,8,40,,60,,525,132,,,,,,,657,,,9203,,,1009,,2502,10275,,19495,,148800,29714,,,,,,,13654,,77.0000,
636156,2,440184,1,2017-08-29,2016-07-01,2017-03-31,2016,273,f,60,20,,,,,,,,,,80,,,,34,,,,114,,,3050,,,,,,,,,,14622,,,,5684,,,,2936,,66.0000,
636159,4,440197,5,2018-07-09,2016-06-01,2017-05-31,2016,364,f,83,20,,,,,,,,,,103,,16,,,,,,119,,,5237,,,,,,,,,,19670,,3916,,,,,,3168,,52.0000,
636167,10,490019,1,2017-05-31,2016-07-01,2016-12-31,2016,183,f,64,6,,,,,,,,,,70,,,,,,,,70,,,570,,,,,,,,,,6133,,,,,,,,619,,47.0000,
636171,4,490116,1,2018-01-31,2016-09-01,2017-08-31,2016,364,f,84,8,,,,,,,,,,92,,,,,,,,92,,,1246,,,,,,,,,,6158,,,,,,,,631,,18.0000,
636173,2,490127,1,2017-11-27,2016-07-01,2017-06-30,2016,364,f,37,12,,,,,,,,,,49,,,,,,,,49,,,802,,,,,,,,,,5599,,,,,,,,1309,,31.0000,
636175,2,510029,1,2016-12-28,2015-10-01,2016-09-30,2016,365,f,162,,,16,,,,,,,,178,28,,,,,,,206,,,,,1398,,,,,,,,36151,3606,,,,,,,7985,,55.0000,
636178,2,510038,1,2017-03-02,2015-10-01,2016-09-30,2016,365,f,64,6,,,,,,,,,,70,,,,,,,,70,,,821,,,,,,,,,,6901,,,,,,,,832,,27.0000,
636186,2,510008,5,2018-09-27,2016-01-01,2016-12-31,2016,365,f,130,20,4,,,,,,,,,154,23,,,,,,,177,8,,4753,1706,,,,,,,,,35147,3758,,,,,,,4488,,62.0000,
636204,1,10016,5,2018-10-29,2016-01-01,2016-12-31,2016,365,f,180,32,,,,,,,,,,212,40,,,,,,,252,,,8722,,,,,,,,,,53086,13772,,,,,,,1824,,68.0000,
636217,2,181319,5,2018-11-07,2016-01-01,2016-12-31,2016,365,f,25,,,,,,,,,,,25,,,,18,,,,43,,,,,,,,,,,,,4213,,,,6471,,,,932,,46.0000,
636266,2,340087,1,2017-04-03,2015-10-01,2016-09-30,2016,365,f,40,9,,,,,,,,,,49,,,,,,,,49,,,2377,,,,,,,,,,7811,,,,,,,,701,,43.0000,
636272,12,510072,1,2017-11-29,2016-07-01,2017-06-30,2016,364,f,43,5,,,,,,,,,,48,,,,,,,,48,,,146,,,,,,,,,,2097,,,,,,,,405,,12.0000,
636275,2,490043,5,2018-05-25,2016-01-01,2016-12-31,2016,365,f,134,23,,,,,,,,,,157,22,,,30,70,,,279,,,3855,,,,,,,,,,47770,5564,,,9996,24816,,,5882,,83.0000,
636285,1,60023,5,2018-01-08,2016-01-01,2016-12-31,2016,365,f,202,32,,,27,,,,,,,261,,24,,,,,,285,,,8241,,,4201,,,,,,,60079,,5113,,,,,,3441,,63.0000,
636287,13,340071,1,2017-02-28,2015-10-01,2016-09-30,2016,365,f,137,14,,,,,,,,,,151,,,,,,,,151,,,2575,,,,,,,,,,24899,,,,,,,,3288,,45.0000,
636288,2,420098,5,2018-09-11,2015-10-01,2016-09-30,2016,365,f,116,8,,,,,,,,,,124,,43,,,,,,167,,,1495,,,,,,,,,,26310,,12127,,,,,,2174,,58.0000,
636289,9,420069,1,2016-12-13,2015-10-01,2016-07-12,2016,285,t,48,6,,,,,,,,,,54,,,,,,,,54,5,,810,,,,,,,,,,10115,,,,,,,,1053,,65.0000,
636291,10,420033,1,2017-02-28,2015-10-01,2016-09-30,2016,365,f,62,8,,,,,,,,,,70,,,,,,,,70,,,1791,,,,,,,,,,12001,,,,,,,,1320,,46.0000,
636292,9,420038,1,2017-02-28,2015-10-01,2016-09-30,2016,365,f,41,,,8,,,,,,,,49,,,,14,,,,63,,,,,1424,,,,,,,,10404,,,,3530,,,,1158,,58.0000,
636307,9,340017,1,2017-02-28,2015-10-01,2016-09-30,2016,365,f,208,8,,,,,,,,,,216,,,,,,,,216,,,1642,,,,,,,,,,29569,,,,,,,,2320,,37.0000,
636308,2,340041,5,2018-06-15,2016-07-01,2017-06-30,2016,364,f,98,12,,,,,,,,,,110,,,,,,,,110,,,3127,,,,,,,,,,18715,,,,,,,,2026,,46.0000,
636312,2,340024,1,2017-03-01,2015-10-01,2016-09-30,2016,365,f,75,8,,,,,,,,,,83,,,,,,,,83,8,,1494,,,,,,,,,,14559,,,,,,,,934,,48.0000,
636318,10,420037,1,2017-02-28,2015-10-01,2016-09-30,2016,365,f,37,6,,,,,,,,,,43,,,,,,,,43,,,934,,,,,,,,,,5699,,,,,,,,937,,36.0000,
636323,1,490017,1,2018-01-29,2016-09-01,2017-08-31,2016,364,f,190,22,,,,,,,,,,212,,18,,120,,,,350,7,,5640,,,,,,,,,,53143,,4088,,37127,,,,2699,,68.0000,
636324,2,490037,1,2017-06-01,2016-01-01,2016-12-31,2016,365,f,124,11,,,,,,,,,,135,,,,,,,,135,8,,2006,,,,,,,,,,9572,,,,,,,,965,,19.0000,
636329,2,510012,1,2017-02-24,2015-10-01,2016-09-30,2016,365,f,89,5,,,,,,,,,,94,,,,100,,,14,208,,,638,,,,,,,,,,6672,,,,29400,,,1370,1845,,19.0000,
636332,2,510006,5,2018-09-20,2016-01-01,2016-12-31,2016,365,f,212,20,,,,,,,,,,232,,,,32,,,,264,,,5288,,,,,,,,,,56188,,,,9486,,,,3426,,66.0000,
636333,2,510055,5,2017-12-15,2015-10-01,2016-09-30,2016,365,f,186,20,58,,,6,,18,,,,288,,,,15,,,,303,15,,6374,19019,,,1823,,5712,,,,82657,,,,4243,,,,7280,,78.0000,
636335,2,510013,5,2017-08-25,2015-10-01,2016-09-30,2016,365,f,61,9,,,,,,,,,,70,,,,20,,,,90,,,1478,,,,,,,,,,8144,,,,5106,,,,,,31.0000,
636364,10,70036,1,2017-11-30,2016-07-01,2017-06-30,2016,364,f,138,20,,,,,,,,,,158,18,,,,,,,176,,,3142,,,,,,,,,,29913,5748,,,,,,,1763,,52.0000,
636391,4,220017,5,2018-05-29,2016-01-01,2016-12-31,2016,365,f,100,10,,,,,,,,,,110,16,,,,,,,126,,,1260,,,,,,,,,,22301,5218,,,,,,,1804,,55.0000,
636396,4,220036,5,2018-05-29,2016-01-01,2016-12-31,2016,365,f,157,46,,,,,,,,,,203,64,,,,,,,267,12,,6012,,,,,,,,,,49947,19638,,,,,,,2056,,67.0000,
636397,2,220052,5,2018-01-29,2015-10-01,2016-09-30,2016,365,f,159,16,,,,,,,,,,175,22,,,29,,,,226,,,3544,,,,,,,,,,39695,6452,,,8057,,,,7446,,62.0000,
636408,2,220084,1,2017-02-27,2015-10-01,2016-09-30,2016,365,f,105,14,,,,,,,,,,119,29,,,20,,,,168,,,2399,,,,,,,,,,24762,8287,,,5440,,,,2195,,57.0000,
636418,2,220135,5,2017-10-05,2015-10-01,2016-09-30,2016,365,f,85,10,,,,,,,,,,95,,,,,,,,95,,,2411,,,,,,,,,,24763,,,,,,,,3178,,71.0000,
636555,2,330285,5,2018-06-27,2016-07-01,2017-06-30,2016,364,f,499,96,22,,,25,,,,68,,710,93,20,,,,,,823,7,,31620,6863,,,7801,,,,22794,,258929,26443,6723,,,,,,8072,,100.0000,
636580,2,410008,1,2017-02-28,2015-10-01,2016-09-30,2016,365,f,83,8,,,,,,,,,,91,,,,,,,,91,,,1902,,,,,,,,,,18333,,,,,,,,2661,,55.0000,
636587,2,470005,5,2018-01-05,2015-10-01,2016-09-30,2016,365,f,110,13,,,,,,,,,,123,,,,,,,,123,,,1014,,,,,,,,,,31588,,,,,,,,2040,,70.0000,
636589,2,470012,1,2017-03-01,2015-10-01,2016-09-30,2016,365,f,68,10,,,,,,,,,,78,,,,,,,,78,,,2058,,,,,,,,,,12219,,,,,,,,977,,42.0000,
636594,2,420072,5,2018-07-20,2015-10-01,2016-09-30,2016,365,f,26,6,,,,,,,,,,32,,,,,,,,32,,,133,,,,,,,,,,3152,,,,,,,,515,,26.0000,
636597,10,420102,1,2017-02-28,2015-10-01,2016-09-30,2016,365,f,34,,,,,,,,,,,34,,,,,,,,34,,,,,,,,,,,,,2346,,,,,,,,623,,18.0000,
636601,2,420005,1,2017-03-01,2015-10-01,2016-09-30,2016,365,f,44,6,,,,,,,,,,50,,,,,,,,50,,,1263,,,,,,,,,,8342,,,,,,,,1631,,45.0000,
636632,9,461309,2,2017-05-25,2016-01-01,2016-12-31,2016,365,f,25,,,,,,,,,,,25,,,,,,,,25,,,,,,,,,,,,,6482,,,,,,,,136,,71.0000,
636633,12,461335,2,2018-02-28,2016-08-11,2017-06-30,2016,323,f,25,,,,,,,,,,,25,,,,,,,,25,,,,,,,,,,,,,5467,,,,,,,,113,,67.0000,
636642,1,520028,5,2018-09-26,2016-01-01,2016-12-31,2016,365,f,89,6,,,,,,,,,,95,,,,,,,,95,,,970,,,,,,,,,,9103,,,,,,,,564,,26.0000,
636650,2,520045,1,2017-05-31,2016-01-01,2016-12-31,2016,365,f,125,14,,,,,,,,,,139,,12,,,,,,151,,,4696,,,,,,,,,,30033,,2262,,,,,,3488,,59.0000,
636664,1,520083,1,2017-06-01,2016-01-01,2016-12-31,2016,365,f,285,12,15,,,,,,38,,,350,20,,,,,,,370,,,2746,3069,,,,,,7414,,,92787,6127,,,,,,,5144,,72.0000,
636666,1,520088,1,2017-12-13,2016-07-01,2017-06-30,2016,364,f,103,12,,,,,,,,,,115,16,5,,4,,,,140,,,3153,,,,,,,,,,22854,3420,1105,,1364,,,,3830,,54.0000,
636681,2,520160,1,2017-05-31,2016-01-01,2016-12-31,2016,365,f,125,22,,,,,,,,,,147,,,,,,,,147,,,4293,,,,,,,,,,33854,,,,,,,,3698,,63.0000,
636684,2,520193,5,2018-10-31,2016-01-01,2016-12-31,2016,365,f,119,24,,,,,,,,18,,161,,6,,,,,,167,,,6143,,,,,,,,4292,,37658,,1526,,,,,,3653,,64.0000,
636687,2,520198,5,2018-10-31,2016-01-01,2016-12-31,2016,365,f,53,8,,,,,,,,,,61,,,,,,,,61,,,1918,,,,,,,,,,11834,,,,,,,,1639,,53.0000,
636695,1,140007,5,2017-12-22,2016-01-01,2016-12-31,2016,365,f,380,34,,,,,,18,,,,432,,41,,,,,,473,,,8168,,,,,,5902,,,,91646,,11033,,,,,,14005,,58.0000,
636704,2,140029,1,2017-11-30,2016-07-01,2017-06-30,2016,364,f,157,22,13,,,,,,,,,192,,18,,,,,,210,,,5115,2043,,,,,,,,,45215,,4361,,,,,,12504,,64.0000,
636705,1,140030,5,2018-07-31,2016-01-01,2016-12-31,2016,365,f,225,30,,,,,,,,,,255,,,,,,,,255,,,5775,,,,,,,,,,61598,,,,,,,,8671,,66.0000,
636707,1,140034,5,2017-08-16,2016-01-01,2016-12-31,2016,365,f,89,12,,,,,,,,,,101,24,,,,,,,125,,,2406,,,,,,,,,,16392,3173,,,,,,,1676,,44.0000,
636719,1,140080,5,2017-12-22,2016-01-01,2016-12-31,2016,365,f,169,16,,,10,,,,,,,195,,,,,,,,195,,,3813,,,2469,,,,,,,32954,,,,,,,,5252,,46.0000,
636729,1,140117,5,2017-12-22,2016-01-01,2016-12-31,2016,365,f,166,30,,,,,,,,,,196,,47,,298,,,,541,17,,10048,,,,,,,,,,57736,,11746,,78794,,,,1908,,80.0000,
636731,2,140119,1,2017-11-22,2016-07-01,2017-06-30,2016,364,f,368,,,,,,,56,,52,78,554,67,54,,,,,,675,,,,,,,,,15378,,15821,20751,156201,14441,10709,,,,,,9300,,77.0000,
636733,9,140124,1,2017-05-01,2015-12-01,2016-11-30,2016,365,f,310,32,,,,8,,14,84,,,448,,,,,,,,448,9,,8245,,,,1537,,2824,14777,,,99847,,,,,,,,15313,,61.0000,
636904,2,151315,3,2017-02-24,2015-10-01,2016-09-30,2016,365,f,23,2,,,,,,,,,,25,,,,,,,,25,,,214,,,,,,,,,,4379,,,,,,,,1124,,47.0000,
636910,4,170190,2,2017-04-28,2016-01-01,2016-12-31,2016,365,f,13,,,,,,,,,,,13,,,,,,,,13,,,,,,,,,,,,,906,,,,,,,,,,19.0000,
636912,2,174016,2,2017-12-05,2016-07-01,2017-06-30,2016,364,f,60,,,,,,,,,,,60,,,,,,,,60,,,,,,,,,,,,,4310,,,,,,,,,,19.0000,
636930,2,491302,2,2018-05-23,2015-10-01,2016-09-30,2016,365,f,25,,,,,,,,,,,25,,,,,,,,25,,,,,,,,,,,,,5717,,,,,,,,156,,62.0000,
636934,2,380002,1,2017-03-02,2015-10-01,2016-09-30,2016,365,f,99,12,,,,,,,,,,111,,,,,,,,111,,,2503,,,,,,,,,,25423,,,,,,,,3294,,62.0000,
636936,2,380005,1,2017-04-21,2015-10-01,2016-09-30,2016,365,f,36,4,,,,,,,,,,40,,,,,,,,40,,,205,,,,,,,,,,4837,,,,,,,6357,687,,33.0000,
636946,1,380033,1,2017-12-04,2016-07-01,2017-06-30,2016,364,f,36,,,,,,,,,,,36,35,18,,,,,,89,,,,,,,,,,,,,7281,11323,4182,,,,,,701,,55.0000,
636949,2,380040,1,2017-06-05,2016-01-01,2016-12-31,2016,365,f,42,6,,,,,,,,,,48,,,,,,,,48,,,1067,,,,,,,,,,7961,,,,,,,,684,,45.0000,
636952,2,380051,1,2017-12-01,2016-07-01,2017-06-30,2016,364,f,287,60,,,,,,,,27,,374,25,24,,,,,,423,19,,18269,,,,,,,,4341,,110512,7847,4459,,,,,,10521,,81.0000,
636960,1,380102,1,2017-12-04,2016-07-01,2017-06-30,2016,364,f,301,42,,,,,,,,36,,379,,,,,,,,379,,,15166,,,,,,,,9259,,121175,,,,,,,,5367,,87.0000,
636964,2,430013,1,2017-11-28,2016-07-01,2017-06-30,2016,364,f,42,8,,,,,,,,,,50,,,,84,,,,134,,,975,,,,,,,,,,9217,,,,29086,,,,1265,,50.0000,
636985,4,460011,1,2017-06-01,2016-01-01,2016-12-31,2016,365,f,43,6,,,,,,,,,,49,,,,,,,,49,,,897,,,,,,,,,,5032,,,,,,,,434,,28.0000,
636989,2,460023,1,2017-05-24,2016-01-01,2016-12-31,2016,365,f,73,18,,,,,,,,,,91,,,,,,,,91,14,,3032,,,,,,,,,,20769,,,,,,,,540,,62.0000,
636991,4,460030,1,2017-06-30,2016-02-01,2017-01-31,2016,365,f,35,4,,,,,,,,,,39,,,,,,,,39,,,586,,,,,,,,,,3475,,,,,,,,594,,24.0000,
636993,4,460041,5,2017-10-13,2016-04-01,2017-03-31,2016,364,f,141,14,,,,,,,,15,,170,25,10,,,,,,205,,,2741,,,,,,,,745,,19771,4574,605,,,,,,891,,31.0000,
636997,4,460051,1,2017-12-01,2016-07-01,2017-06-30,2016,364,f,221,46,,,,,,,,11,,278,26,10,,,,,,314,,,5760,,,,,,,,1735,,38810,6038,2286,,,,,,3122,,38.0000,
636998,4,460054,5,2018-01-22,2016-04-01,2017-03-31,2016,364,f,26,2,,,,,,,,,,28,,,,,,,,28,,,13,,,,,,,,,,1522,,,,,,,,145,,14.0000,
637004,2,500005,1,2017-05-23,2016-01-01,2016-12-31,2016,365,f,161,27,,,,,,,,,,188,,,,35,,,,223,,,7070,,,,,,,,,,54450,,,,12567,,,,1573,,79.0000,
637009,2,500016,1,2017-06-01,2016-01-01,2016-12-31,2016,365,f,150,20,,,,,,,,6,,176,,,,22,,,,198,,,3980,,,,,,,,935,,46895,,,,6469,,,,1968,,72.0000,
637014,1,500030,1,2017-12-04,2016-07-01,2017-06-30,2016,364,f,183,24,,,,,,,,,,207,20,14,,,,,,241,,,3845,,,,,,,,,,63221,5101,3333,,,,,37369,4504,,83.0000,
637017,2,500036,1,2017-04-13,2015-11-01,2016-10-31,2016,365,f,170,38,,,,,,,,,,208,18,,,,,,,226,,,11962,,,,,,,,,,43274,3797,,,,,,31882,2502,,56.0000,
637022,2,500051,1,2017-11-22,2016-07-01,2017-06-30,2016,364,f,237,32,17,,,,,,,,,286,14,,,,,,,300,,,6100,2610,,,,,,,,,69291,3888,,,,,,,3158,,66.0000,
637028,9,500064,1,2017-12-04,2016-07-01,2017-06-30,2016,364,f,243,89,,,,,,,,,,332,68,24,,,,,,424,,,28178,,,,,,,,,,114284,24363,8158,,,,,,7691,,94.0000,
637053,2,20024,1,2017-12-01,2016-07-01,2017-06-30,2016,364,f,43,6,,,,,,,,,,49,,,,60,,,,109,,,1298,,,,,,,,,,11197,,,,18975,,,,457,,62.0000,
637055,2,30006,5,2017-09-05,2016-01-01,2016-12-31,2016,365,f,351,36,,,,,,,,42,12,441,16,,,,,,16,473,,,9040,,,,,,,,10643,1314,135912,4333,,,,,,3443,5205,,84.0000,
637056,2,30007,1,2017-12-01,2016-07-01,2017-06-30,2016,364,f,80,13,,,,,,,,,,93,11,,,,,,,104,,,1624,,,,,,,,,,17092,1812,,,,,,,1396,,50.0000,
637062,2,30016,1,2017-06-01,2016-01-01,2016-12-31,2016,365,f,142,22,,,,,,,,,,164,,,,,,,,164,,,3765,,,,,,,,,,22575,,,,,,,,5091,,37.0000,
637072,11,30062,1,2017-06-06,2016-01-01,2016-12-31,2016,365,f,77,12,,,,,,,,,,89,,,,,,,,89,,,2650,,,,,,,,,,15219,,,,,,,,1280,,46.0000,
637076,2,30087,1,2017-06-01,2016-01-01,2016-12-31,2016,365,f,371,30,,,,,,,,20,,421,,,,,,,,421,,,4982,,,,,,,,6545,,90878,,,,,,,,8432,,59.0000,
637085,2,30118,2,2016-12-22,2016-01-01,2016-07-31,2016,212,t,46,10,,,,,,,,,,56,,,,,,,,56,,,1254,,,,,,,,,,8469,,,,,,,,927,,71.0000,
637091,5,30131,2,2017-05-25,2016-01-01,2016-12-31,2016,365,f,60,4,,,,,,,,,,64,,,,,,,,64,,,147,,,,,,,,,,8028,,,,,,,,383,,34.0000,
637095,4,30137,1,2017-05-30,2016-01-01,2016-12-31,2016,365,f,43,6,,,,,,,,,,49,,,,,,,,49,,,835,,,,,,,,,,6216,,,,,,,,719,,34.0000,
637107,11,130049,5,2018-06-01,2016-01-01,2016-12-31,2016,365,f,216,53,,,,,,,,12,,281,,,,,,,,281,,,13874,,,,,,,,2091,,68262,,,,,,,,4119,,66.0000,
637111,2,270003,1,2017-11-09,2016-06-01,2017-05-31,2016,364,f,91,8,2,,,,,,,,,101,24,,,,,,,125,,,1958,95,,,,,,,,,22463,6018,,,,,,,2054,,61.0000,
637112,2,270004,5,2018-01-09,2016-07-01,2017-06-30,2016,364,f,239,24,20,,,,,,,,,283,,,,,,,,283,,,7136,3738,,,,,,,,,73641,,,,,,,,1712,,71.0000,
637113,2,270012,1,2017-06-05,2016-01-01,2016-12-31,2016,365,f,248,20,24,,,,,,,,,292,20,20,,146,,,20,498,,,5539,2708,,,,,,,,,45813,1942,4684,,49647,,,1533,,,42.0000,
637120,2,270057,5,2017-11-17,2016-01-01,2016-12-31,2016,365,f,75,8,,,,,,,,,,83,,,,,,,,83,,,1910,,,,,,,,,,21369,,,,,,,,2480,,70.0000,
637122,6,270087,2,2017-08-30,2016-04-01,2017-03-31,2016,364,f,17,,,,,,,,,,,17,,11,,,,,,28,,,,,,,,,,,,,1090,,1357,,,,,,496,,17.0000,
637128,2,350019,1,2017-05-30,2016-01-01,2016-12-31,2016,365,f,227,16,,,,,,10,,,,253,23,23,,,,,,299,,,3312,,,,,,2357,,,,55442,3815,3409,,,,,,4679,,60.0000,
637129,6,350070,5,2018-06-26,2016-07-01,2017-06-30,2016,364,f,89,44,,,,,,,,,,133,,,,,,,,133,,,16549,,,,,,,,,,42391,,,,,,,,1289,,87.0000,
637133,4,50742,1,2017-06-02,2016-01-01,2016-12-31,2016,365,f,192,,,12,,,,,,,,204,,,,,,,,204,,,,,2347,,,,,,,,27501,,,,,,,,,,36.0000,
637136,4,50746,1,2018-02-01,2016-09-01,2017-08-31,2016,364,f,163,42,,,,7,,,,16,,228,,,,,,,,228,,,14651,,,,921,,,,1269,,44015,,,,,,,,3771,,53.0000,
637137,4,50747,1,2018-01-31,2016-09-01,2017-08-31,2016,364,f,100,9,,,,,,,,,,109,23,,,46,,,,178,,,1266,,,,,,,,,,14217,5619,,,15594,,,,591,,35.0000,
637146,4,50764,1,2017-06-14,2016-01-01,2016-12-31,2016,365,f,168,37,,,,,,,,,,205,21,,,,,,,226,,,4420,,,,,,,,,,33263,,,,,,,,,,44.0000,
